Root	Category	Name	TunerType	DiseqC	LNB-Selection	LNB	Frequency	Polarity	Symbolrate	FEC	APID	VPID	PMTPID	PCRPID	AC3	TelePID	SID	StreamID	Encrypted	NetworkID	SatModulation	SatModulationSystem	Group	Language	AudioChannel	EPGFlag	Volume	OrbitalPos	DiSEqCValue
Astra 19.2°E	Private	FTL Deutschland	1	3	1	10600	12634	h	22000	3	344	244	144	244	0	0	12644	1113	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Private	EBRU TV	1	3	1	10600	12480	v	27500	2	2816	2815	109	2815	0	0	76	33	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Private HD	ANIXE HD	1	3	0	9750	10774	h	22000	2	259	255	96	255	17	0	21100	1053	24	1	150	0	0	deu	0	0	0	192	0
Astra 19.2°E	Private HD	ServusTV HD Oesterreich	1	3	0	9750	11303	h	22000	1	3584	3583	109	3583	16	3588	4913	1007	24	1	134	0	0	ger	0	0	0	192	0
Astra 19.2°E	Private HD	ServusTV HD Oesterreich (1)	1	3	0	9750	11303	h	22000	1	3585	3583	109	3583	16	3588	4913	1007	152	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	Private HD	ServusTV HD Oesterreich (AC3)	1	3	0	9750	11303	h	22000	1	3587	3583	109	3583	17	3588	4913	1007	152	1	134	0	0	ger	0	0	0	192	0
Astra 19.2°E	Private HD	ServusTV HD Oesterreich (AC3,ger)	1	3	0	9750	11303	h	22000	1	3589	3583	109	3583	17	3588	4913	1007	152	1	134	0	0	ger	0	0	0	192	0
Astra 19.2°E	Private HD	ServusTV HD Deutschland	1	3	0	9750	11303	h	22000	1	4921	4920	110	4920	16	4925	4914	1007	24	1	134	0	0	ger	0	0	0	192	0
Astra 19.2°E	Private HD	ServusTV HD Deutschland (1)	1	3	0	9750	11303	h	22000	1	4922	4920	110	4920	16	4925	4914	1007	152	1	134	0	0	ger	0	0	0	192	0
Astra 19.2°E	Private HD	ServusTV HD Deutschland (AC3)	1	3	0	9750	11303	h	22000	1	4926	4920	110	4920	17	4925	4914	1007	152	1	134	0	0	ger	0	0	0	192	0
Astra 19.2°E	Private HD	ServusTV HD Deutschland (AC3,ger)	1	3	0	9750	11303	h	22000	1	4924	4920	110	4920	17	4925	4914	1007	152	1	134	0	0	ger	0	0	0	192	0
Astra 19.2°E	Private HD	sonnenklar.TV HD	1	3	1	10600	12575	h	22000	1	259	255	96	255	17	32	5400	1109	24	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	Private HD	QVC HD	1	3	0	9750	10774	h	22000	2	1027	1023	99	1023	17	35	21103	1053	24	1	150	0	0	deu	0	0	0	192	0
Astra 19.2°E	Private HD	QVC PLUS HD	1	3	0	9750	10803	h	22000	2	1283	1279	100	1279	17	36	5504	1055	24	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	Private HD	pearl.tv HD	1	3	1	10600	12575	h	22000	1	1280	1279	100	1279	16	0	5404	1109	24	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	Private HD	HSE24 HD	1	3	0	9750	10774	h	22000	2	1283	1279	100	1279	17	36	21104	1053	24	1	150	0	0	deu	0	0	0	192	0
Astra 19.2°E	Private HD	Juwelo HD	1	3	1	10600	12575	h	22000	1	1024	1023	99	1023	16	0	5403	1109	24	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	Private HD	1-2-3.tv HD	1	3	0	9750	10803	h	22000	2	771	767	98	767	17	34	5502	1055	24	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	WDR Köln	1	3	1	10600	11837	h	27500	2	602	601	600	601	0	604	28111	1101	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	WDR Köln (mis)	1	3	1	10600	11837	h	27500	2	603	601	600	601	0	604	28111	1101	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	WDR Bielefeld	1	3	1	10600	12422	h	27500	2	502	501	300	501	0	504	28306	1201	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	WDR Bielefeld (mis)	1	3	1	10600	12422	h	27500	2	503	501	300	501	0	504	28306	1201	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	WDR Dortmund	1	3	1	10600	12422	h	27500	2	502	501	400	501	0	504	28307	1201	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	WDR Dortmund (mis)	1	3	1	10600	12422	h	27500	2	503	501	400	501	0	504	28307	1201	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	WDR Düsseldorf	1	3	1	10600	12422	h	27500	2	502	501	500	501	0	504	28308	1201	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	WDR Düsseldorf (mis)	1	3	1	10600	12422	h	27500	2	503	501	500	501	0	504	28308	1201	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	WDR Münster	1	3	1	10600	12422	h	27500	2	502	501	700	501	0	504	28310	1201	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	WDR Münster (mis)	1	3	1	10600	12422	h	27500	2	503	501	700	501	0	504	28310	1201	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	WDR Essen	1	3	1	10600	12422	h	27500	2	502	501	600	501	0	504	28309	1201	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	WDR Essen (mis)	1	3	1	10600	12422	h	27500	2	503	501	600	501	0	504	28309	1201	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	WDR Siegen	1	3	1	10600	12422	h	27500	2	502	501	800	501	0	504	28311	1201	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	WDR Siegen (mis)	1	3	1	10600	12422	h	27500	2	503	501	800	501	0	504	28311	1201	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	WDR Aachen	1	3	1	10600	12604	h	22000	3	3402	3401	3400	3401	0	3804	28534	1111	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	WDR Aachen (mis)	1	3	1	10600	12604	h	22000	3	3403	3401	3400	3401	0	3804	28534	1111	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	WDR Wuppertal	1	3	1	10600	12604	h	22000	3	3402	3401	3500	3401	0	3804	28535	1111	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	WDR Wuppertal (mis)	1	3	1	10600	12604	h	22000	3	3403	3401	3500	3401	0	3804	28535	1111	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	WDR Bonn	1	3	1	10600	12604	h	22000	3	3402	3401	3600	3401	0	3804	28536	1111	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	WDR Bonn (mis)	1	3	1	10600	12604	h	22000	3	3403	3401	3600	3401	0	3804	28536	1111	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	WDR Duisburg	1	3	1	10600	12604	h	22000	3	3402	3401	3700	3401	0	3804	28537	1111	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	WDR Duisburg (mis)	1	3	1	10600	12604	h	22000	3	3403	3401	3700	3401	0	3804	28537	1111	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	NDR FS MV	1	3	1	10600	12110	h	27500	2	2602	2601	2400	2601	0	2604	28224	1073	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	NDR FS MV (mis)	1	3	1	10600	12110	h	27500	2	2603	2601	2400	2601	0	2604	28224	1073	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	NDR FS HH	1	3	1	10600	12110	h	27500	2	2602	2601	2500	2601	0	2604	28225	1073	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	NDR FS HH (mis)	1	3	1	10600	12110	h	27500	2	2603	2601	2500	2601	0	2604	28225	1073	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	NDR FS NDS	1	3	1	10600	12110	h	27500	2	2602	2601	2600	2601	0	2604	28226	1073	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	NDR FS NDS (mis)	1	3	1	10600	12110	h	27500	2	2603	2601	2600	2601	0	2604	28226	1073	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	NDR FS SH	1	3	1	10600	12110	h	27500	2	2602	2601	2700	2601	0	2604	28227	1073	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	NDR FS SH (mis)	1	3	1	10600	12110	h	27500	2	2603	2601	2700	2601	0	2604	28227	1073	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	Radio Bremen TV	1	3	1	10600	12422	h	27500	2	1202	1201	1200	1201	0	1204	28385	1201	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	hr-fernsehen	1	3	1	10600	11837	h	27500	2	302	301	300	301	0	304	28108	1101	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	hr-fernsehen (mis)	1	3	1	10600	11837	h	27500	2	303	301	300	301	0	304	28108	1101	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	RBB Berlin	1	3	1	10600	12110	h	27500	2	602	601	600	601	0	604	28206	1073	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	RBB Berlin (mis)	1	3	1	10600	12110	h	27500	2	603	601	600	601	0	604	28206	1073	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	RBB Brandenburg	1	3	1	10600	12110	h	27500	2	602	601	500	601	0	604	28205	1073	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	rbb Brandenburg (mis)	1	3	1	10600	12110	h	27500	2	603	601	500	601	0	604	28205	1073	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	MDR Sachsen	1	3	1	10600	12110	h	27500	2	2902	2901	2800	2901	0	2904	28228	1073	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	MDR Sachsen (mis)	1	3	1	10600	12110	h	27500	2	2903	2901	2800	2901	0	2904	28228	1073	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	MDR S-Anhalt	1	3	1	10600	12110	h	27500	2	2902	2901	2900	2901	0	2904	28229	1073	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	MDR S-Anhalt (mis)	1	3	1	10600	12110	h	27500	2	2903	2901	2900	2901	0	2904	28229	1073	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	MDR Thüringen	1	3	1	10600	12110	h	27500	2	2902	2901	3000	2901	0	2904	28230	1073	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	MDR Thüringen (mis)	1	3	1	10600	12110	h	27500	2	2903	2901	3000	2901	0	2904	28230	1073	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	SWR Fernsehen BW	1	3	1	10600	11837	h	27500	2	802	801	800	801	0	804	28113	1101	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	SWR Fernsehen BW (mis)	1	3	1	10600	11837	h	27500	2	803	801	800	801	0	804	28113	1101	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	SWR Fernsehen BW (AC3,deu)	1	3	1	10600	11837	h	27500	2	806	801	800	801	1	804	28113	1101	152	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	SWR Fernsehen RP	1	3	1	10600	12110	h	27500	2	3102	3101	3100	3101	0	3104	28231	1073	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	SWR Fernsehen RP (mis)	1	3	1	10600	12110	h	27500	2	3103	3101	3100	3101	0	3104	28231	1073	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	SWR Fernsehen RP (AC3,deu)	1	3	1	10600	12110	h	27500	2	3106	3101	3100	3101	1	3104	28231	1073	152	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	SR Fernsehen	1	3	1	10600	12266	h	27500	2	1302	1301	1300	1301	0	1304	28486	1093	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	SR Fernsehen (mis)	1	3	1	10600	12266	h	27500	2	1303	1301	1300	1301	0	1304	28486	1093	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	Bayerisches FS Süd	1	3	1	10600	11837	h	27500	2	202	201	200	201	0	204	28107	1101	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	Bayerisches FS Süd (mis)	1	3	1	10600	11837	h	27500	2	203	201	200	201	0	204	28107	1101	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	Bayerisches FS Süd (AC3)	1	3	1	10600	11837	h	27500	2	206	201	200	201	1	204	28107	1101	152	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	Bayerisches FS Nord	1	3	1	10600	11837	h	27500	2	202	201	500	201	0	204	28110	1101	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	Bayerisches FS Nord (mis)	1	3	1	10600	11837	h	27500	2	203	201	500	201	0	204	28110	1101	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	Bayerisches FS Nord (AC3)	1	3	1	10600	11837	h	27500	2	206	201	500	201	1	204	28110	1101	152	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	BR-alpha	1	3	1	10600	12266	h	27500	2	1402	1401	1400	1401	0	1404	28487	1093	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	BR-alpha (AC3)	1	3	1	10600	12266	h	27500	2	1406	1401	1400	1401	1	1404	28487	1093	152	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	BR-alpha (mis)	1	3	1	10600	12266	h	27500	2	1403	1401	1400	1401	0	1404	28487	1093	152	1	1	0	0	mis	0	0	0	192	0
Astra 19.2°E	Regional	rhein main tv	1	3	1	10600	12634	h	22000	3	308	208	108	208	0	508	12614	1113	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	REGIO TV	1	3	1	10600	12480	v	27500	2	2048	2047	107	2047	0	0	47	33	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	RNF	1	3	1	10600	12149	h	27500	2	1105	1104	122	1104	0	38	768	7	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	a.tv	1	3	0	9750	11524	h	22000	3	256	255	96	255	0	0	4600	1021	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	Franken Fernsehen	1	3	0	9750	11524	h	22000	3	512	511	97	511	0	0	4601	1021	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	intv	1	3	0	9750	11524	h	22000	3	768	767	98	767	0	0	4602	1021	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	Mainfranken	1	3	0	9750	11524	h	22000	3	1792	1791	102	1791	0	0	4606	1021	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	TV Oberfranken	1	3	0	9750	11524	h	22000	3	2048	2047	103	2047	0	0	4607	1021	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	Ulm-Allgäu	1	3	0	9750	11524	h	22000	3	1024	1023	99	1023	0	0	4603	1021	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	münchen.tv	1	3	0	9750	11524	h	22000	3	1280	1279	100	1279	0	0	4604	1021	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	rfo Regional Oberbayern	1	3	0	9750	11524	h	22000	3	1536	1535	101	1535	0	0	4605	1021	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	Niederbayern	1	3	0	9750	11524	h	22000	3	2560	2559	105	2559	0	0	4609	1021	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Regional	TVA-OTV	1	3	0	9750	11524	h	22000	3	2304	2303	104	2303	0	0	4608	1021	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Sport	DSF	1	3	1	10600	12480	v	27500	2	1024	1023	103	1023	0	39	900	33	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Sport	Eurosport Deutschland	1	3	1	10600	12227	h	27500	2	103	101	280	101	0	102	31200	1091	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Music	VIVA Germany	1	3	1	10600	11974	v	27500	2	4062	4061	416	8190	0	4064	28676	1078	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Music	GoTV	1	3	1	10600	12663	h	22000	3	1021	1020	1102	1020	0	0	13102	1115	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Music	imusic TV	1	3	1	10600	12461	h	27500	2	496	495	146	495	0	0	772	5	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Music	DELUXE MUSIC	1	3	1	10600	12149	h	27500	2	3328	3327	99	3327	0	0	65	7	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Music	Shop24Direct	1	3	1	10600	12634	h	22000	3	333	233	133	233	0	0	12633	1113	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Music	HITRADIO OE3	1	3	1	10600	12693	h	22000	3	131	130	1003	130	0	0	13013	1117	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Music	MagicStar Digitalradio Promo	1	3	1	10600	12634	h	22000	3	342	242	134	242	0	0	12634	1113	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Music	Folx TV	1	3	1	10600	12693	h	22000	3	181	180	1008	180	0	0	13018	1117	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	News	n-tv	1	3	1	10600	12188	h	27500	2	73	169	48	169	0	80	12090	1089	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	News	N24	1	3	1	10600	12545	h	22000	3	1024	1023	99	1023	0	35	17503	1107	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	News	tagesschau24	1	3	0	9750	10744	h	22000	-1	102	101	100	101	0	104	28721	1051	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	News	Phoenix	1	3	0	9750	10744	h	22000	-1	502	501	500	501	0	504	28725	1051	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	News	Phoenix (mis)	1	3	0	9750	10744	h	22000	-1	503	501	500	501	0	504	28725	1051	152	1	1	0	0	mul	0	0	0	192	0
Astra 19.2°E	News	Bloomberg Europe TV	1	3	0	9750	11598	v	22000	3	1320	1360	1090	1360	0	37	10067	1026	24	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	News	EuroNews (ger)	1	3	1	10600	12227	h	27500	2	2433	2432	260	2432	0	0	31220	1091	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	News	Dr.Dish TV	1	3	1	10600	12575	h	22000	1	3072	3071	107	3071	16	0	5411	1109	24	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	News	Bibel TV	1	3	1	10600	12552	v	22000	3	34	33	32	33	0	36	12122	1108	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	News	ERF eins	1	3	1	10600	12461	h	27500	2	512	511	98	511	0	0	48	5	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	News	ERF eins (1)	1	3	1	10600	12461	h	27500	2	513	511	98	511	0	0	48	5	152	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	News	ERF eins (2)	1	3	1	10600	12461	h	27500	2	514	511	98	511	0	0	48	5	152	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	News	ERF 1 (Pop)	1	3	1	10600	12461	h	27500	2	515	511	98	511	0	0	48	5	152	133	1	0	0	Pop	0	0	0	192	0
Astra 19.2°E	News	DAF Neu	1	3	0	9750	11244	h	22000	3	2271	2270	227	2270	0	0	13227	1003	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	News	Deutsches Wetterfernsehen	1	3	1	10600	12051	v	27500	2	2560	2559	106	2559	0	0	20011	1082	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	News	Deutsches Wetterfernsehen (AC3)	1	3	1	10600	12051	v	27500	2	2563	2559	106	2559	1	0	20011	1082	152	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Shopping	1-2-3.tv	1	3	1	10600	12461	h	27500	2	2816	2815	105	2815	0	32	662	5	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Shopping	Beauty TV	1	3	1	10600	12149	h	27500	2	3072	3071	100	3071	0	0	54	7	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Shopping	Channel 21	1	3	1	10600	12188	h	27500	2	137	168	41	168	0	70	12080	1089	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Shopping	collection	1	3	1	10600	12461	h	27500	2	3072	3071	108	3071	0	0	659	5	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Shopping	dhd24.tv	1	3	1	10600	12634	h	22000	3	54	53	105	53	0	0	12604	1113	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Shopping	HSE24	1	3	1	10600	12480	v	27500	2	1280	1279	104	1279	0	37	40	33	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Shopping	HSE24 extra	1	3	1	10600	12227	h	27500	2	660	512	259	512	0	576	31210	1091	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Shopping	Juwelo TV	1	3	1	10600	12634	h	22000	3	1042	1041	116	1041	0	0	12616	1113	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Shopping	MediaShop- Meine Einkaufswelt	1	3	1	10600	12149	h	27500	2	1280	1279	114	1279	0	0	775	7	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Shopping	meinTVshop	1	3	1	10600	12480	v	27500	2	512	511	101	511	0	0	899	33	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Shopping	QVC	1	3	1	10600	12461	h	27500	2	256	255	96	255	0	33	1794	5	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Shopping	QVC Beauty	1	3	1	10600	12461	h	27500	2	1792	1791	102	1791	0	38	64	5	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Shopping	QVC Deutschland	1	3	1	10600	12552	v	22000	3	166	165	1030	165	0	167	12100	1108	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Shopping	QVC PLUS	1	3	1	10600	12552	v	22000	3	144	168	1060	168	0	146	3394	1108	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Shopping	Sky Select	1	3	1	10600	12032	h	27500	2	2816	2815	103	2815	0	0	18	4	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Shopping	Sky Select (1)	1	3	1	10600	12032	h	27500	2	2817	2815	103	2815	0	0	18	4	152	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Shopping	Sky Select (AC3)	1	3	1	10600	12032	h	27500	2	2819	2815	103	2815	1	0	18	4	152	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Shopping	Sonnenklar TV	1	3	1	10600	12480	v	27500	2	2304	2303	97	2303	0	40	32	33	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	RTL Austria	1	3	1	10600	12227	h	27500	2	202	201	200	201	0	203	28800	1091	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	VOX Austria	1	3	1	10600	12227	h	27500	2	302	301	300	301	0	303	28805	1091	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	VOX CH	1	3	1	10600	12227	h	27500	2	602	601	600	601	0	603	28820	1091	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	RTL2 Austria	1	3	1	10600	12227	h	27500	2	402	401	400	401	0	403	28810	1091	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	Super RTL A	1	3	1	10600	12227	h	27500	2	502	501	500	501	0	503	28815	1091	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	Super RTL CH	1	3	1	10600	12188	h	27500	2	145	172	52	172	0	82	12041	1089	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	ProSieben Schweiz	1	3	1	10600	12052	v	27500	2	290	289	32	289	0	33	20001	1082	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	ProSieben Schweiz (AC3)	1	3	1	10600	12052	v	27500	2	292	289	32	289	1	33	20001	1082	152	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	SAT.1 CH	1	3	1	10600	12052	v	27500	2	1536	1535	101	1535	0	38	20006	1082	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	SAT.1 CH (AC3)	1	3	1	10600	12052	v	27500	2	1539	1535	101	1535	1	38	20006	1082	152	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	Kabel 1 Schweiz	1	3	1	10600	12052	v	27500	2	163	162	1026	162	0	165	20003	1082	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	ProSieben Austria	1	3	1	10600	12052	v	27500	2	84	161	1025	161	0	36	20002	1082	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	ProSieben Austria (AC3)	1	3	1	10600	12052	v	27500	2	85	161	1025	161	1	36	20002	1082	152	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	SAT.1 A	1	3	1	10600	12052	v	27500	2	801	800	1028	800	0	802	20005	1082	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	SAT.1 A (AC3)	1	3	1	10600	12052	v	27500	2	803	800	1028	800	1	802	20005	1082	152	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	Kabel 1 Austria	1	3	1	10600	12052	v	27500	2	167	166	1027	166	0	169	20004	1082	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	VIVA AUT	1	3	1	10600	12149	h	27500	2	1536	1535	106	1535	0	33	60	7	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	NICK/CC AUT	1	3	1	10600	12149	h	27500	2	1792	1791	107	1791	0	34	61	7	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	K-TV	1	3	1	10600	12634	h	22000	3	302	202	102	202	0	502	12601	1113	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	ORF2E	1	3	1	10600	12693	h	22000	3	171	170	1004	170	0	505	13014	1117	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	INNSAT.TV	1	3	1	10600	12663	h	22000	3	1041	1040	1104	1040	0	0	13104	1115	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	ServusTV (ger)	1	3	1	10600	12663	h	22000	3	2111	2110	1211	2110	0	2115	13111	1115	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	ServusTV (eng)	1	3	1	10600	12663	h	22000	3	2112	2110	1211	2110	0	2115	13111	1115	152	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	Swiss/Austria	ServusTV (AC3)	1	3	1	10600	12663	h	22000	3	2113	2110	1211	2110	1	2115	13111	1115	152	1	1	0	0	ger	0	0	0	192	0
